ID,Type,Status,URL,Notes
8506,Project,In URL file but missing from API,https://mininghub.com/project/ranoke/8506,URL exists but project not found in API response
2697,Project,In URL file but missing from API,https://mininghub.com/project/lockerby-east/2697,URL exists but project not found in API response
8424,Project,In URL file but missing from API,https://mininghub.com/project/frenchvale/8424,URL exists but project not found in API response
7892,Project,In URL file but missing from API,https://mininghub.com/project/woodlawn/7892,URL exists but project not found in API response
13015,Project,In URL file but missing from API,https://mininghub.com/project/ekuti-range/13015,URL exists but project not found in API response
17323,Project,In URL file but missing from API,https://mininghub.com/project/tripitaka/17323,URL exists but project not found in API response
16843,Project,In URL file but missing from API,https://mininghub.com/project/prospect-hill/16843,URL exists but project not found in API response
17403,Project,In URL file but missing from API,https://mininghub.com/project/widgiemooltha/17403,URL exists but project not found in API response
15661,Project,In URL file but missing from API,https://mininghub.com/project/woodanilling/15661,URL exists but project not found in API response
8177,Project,In URL file but missing from API,https://mininghub.com/project/coda/8177,URL exists but project not found in API response
15704,Project,In URL file but missing from API,https://mininghub.com/project/urrao/15704,URL exists but project not found in API response
7801,Project,In URL file but missing from API,https://mininghub.com/project/pieville/7801,URL exists but project not found in API response
15846,Project,In URL file but missing from API,https://mininghub.com/project/golden-corridor/15846,URL exists but project not found in API response
16798,Project,In URL file but missing from API,https://mininghub.com/project/privateer/16798,URL exists but project not found in API response
17174,Project,In URL file but missing from API,https://mininghub.com/project/katanning-regional/17174,URL exists but project not found in API response
7104,Project,In URL file but missing from API,https://mininghub.com/project/nelson-bay-river/7104,URL exists but project not found in API response
17588,Project,In URL file but missing from API,https://mininghub.com/project/kanowna-belle/17588,URL exists but project not found in API response
2726,Project,In URL file but missing from API,https://mininghub.com/project/turgeon/2726,URL exists but project not found in API response
13136,Project,In URL file but missing from API,https://mininghub.com/project/teocuitla/13136,URL exists but project not found in API response
7989,Project,In URL file but missing from API,https://mininghub.com/project/keg/7989,URL exists but project not found in API response
7250,Project,In URL file but missing from API,https://mininghub.com/project/richmond--julia-creek/7250,URL exists but project not found in API response
8006,Project,In URL file but missing from API,https://mininghub.com/project/campo-grande/8006,URL exists but project not found in API response
8353,Project,In URL file but missing from API,https://mininghub.com/project/wingellina/8353,URL exists but project not found in API response
17820,Project,In URL file but missing from API,https://mininghub.com/project/gbonko-2/17820,URL exists but project not found in API response
4011,Project,In URL file but missing from API,https://mininghub.com/project/vagar/4011,URL exists but project not found in API response
8046,Project,In URL file but missing from API,https://mininghub.com/project/gorno/8046,URL exists but project not found in API response
15907,Project,In URL file but missing from API,https://mininghub.com/project/barlows-gully/15907,URL exists but project not found in API response
15795,Project,In URL file but missing from API,https://mininghub.com/project/waladdi-soak/15795,URL exists but project not found in API response
1409,Project,In URL file but missing from API,https://mininghub.com/project/south-quarry/1409,URL exists but project not found in API response
7065,Project,In URL file but missing from API,https://mininghub.com/project/coyote/7065,URL exists but project not found in API response
17502,Project,In URL file but missing from API,https://mininghub.com/project/tolmer/17502,URL exists but project not found in API response
8449,Project,In URL file but missing from API,https://mininghub.com/project/nightflower/8449,URL exists but project not found in API response
6474,Project,In URL file but missing from API,https://mininghub.com/project/taguas/6474,URL exists but project not found in API response
6502,Project,In URL file but missing from API,https://mininghub.com/project/aw/6502,URL exists but project not found in API response
8752,Project,In URL file but missing from API,https://mininghub.com/project/roughrider-south/8752,URL exists but project not found in API response
16321,Project,In URL file but missing from API,https://mininghub.com/project/fotinho/16321,URL exists but project not found in API response
8568,Project,In URL file but missing from API,https://mininghub.com/project/barbwire-terrace/8568,URL exists but project not found in API response
15847,Project,In URL file but missing from API,https://mininghub.com/project/lake-way/15847,URL exists but project not found in API response
15732,Project,In URL file but missing from API,https://mininghub.com/project/mt-james/15732,URL exists but project not found in API response
8169,Project,In URL file but missing from API,https://mininghub.com/project/goldrun/8169,URL exists but project not found in API response
15707,Project,In URL file but missing from API,https://mininghub.com/project/pranjani/15707,URL exists but project not found in API response
16240,Project,In URL file but missing from API,https://mininghub.com/project/carnarvon-sands/16240,URL exists but project not found in API response
13069,Project,In URL file but missing from API,https://mininghub.com/project/tambang-benua-alam-raya-tbar/13069,URL exists but project not found in API response
6097,Project,In URL file but missing from API,https://mininghub.com/project/sakassou/6097,URL exists but project not found in API response
8074,Project,In URL file but missing from API,https://mininghub.com/project/cerro-del-gallo/8074,URL exists but project not found in API response
7063,Project,In URL file but missing from API,https://mininghub.com/project/biloela/7063,URL exists but project not found in API response
8344,Project,In URL file but missing from API,https://mininghub.com/project/osena/8344,URL exists but project not found in API response
16509,Project,In URL file but missing from API,https://mininghub.com/project/nullarbor/16509,URL exists but project not found in API response
15566,Project,In URL file but missing from API,https://mininghub.com/project/mt-peak/15566,URL exists but project not found in API response
13002,Project,In URL file but missing from API,https://mininghub.com/project/santiago/13002,URL exists but project not found in API response
17058,Project,In URL file but missing from API,https://mininghub.com/project/pak-east/17058,URL exists but project not found in API response
8203,Project,In URL file but missing from API,https://mininghub.com/project/millies-reward/8203,URL exists but project not found in API response
2621,Project,In URL file but missing from API,https://mininghub.com/project/montclerg/2621,URL exists but project not found in API response
8444,Project,In URL file but missing from API,https://mininghub.com/project/atakokan/8444,URL exists but project not found in API response
17300,Project,In URL file but missing from API,https://mininghub.com/project/meentheena/17300,URL exists but project not found in API response
17216,Project,In URL file but missing from API,https://mininghub.com/project/maggie-hays-hill/17216,URL exists but project not found in API response
17313,Project,In URL file but missing from API,https://mininghub.com/project/langwell-creek/17313,URL exists but project not found in API response
16304,Project,In URL file but missing from API,https://mininghub.com/project/columboola/16304,URL exists but project not found in API response
7194,Project,In URL file but missing from API,https://mininghub.com/project/iron-ridge/7194,URL exists but project not found in API response
7746,Project,In URL file but missing from API,https://mininghub.com/project/newman/7746,URL exists but project not found in API response
16174,Project,In URL file but missing from API,https://mininghub.com/project/koolya/16174,URL exists but project not found in API response
17098,Project,In URL file but missing from API,https://mininghub.com/project/pilbara-other/17098,URL exists but project not found in API response
16141,Project,In URL file but missing from API,https://mininghub.com/project/yuendi/16141,URL exists but project not found in API response
13117,Project,In URL file but missing from API,https://mininghub.com/project/eneabba/13117,URL exists but project not found in API response
8527,Project,In URL file but missing from API,https://mininghub.com/project/tampia/8527,URL exists but project not found in API response
16356,Project,In URL file but missing from API,https://mininghub.com/project/boulder-ridge/16356,URL exists but project not found in API response
8217,Project,In URL file but missing from API,https://mininghub.com/project/taranaki/8217,URL exists but project not found in API response
16954,Project,In URL file but missing from API,https://mininghub.com/project/breakfast-creek/16954,URL exists but project not found in API response
17457,Project,In URL file but missing from API,https://mininghub.com/project/marlbourgh-well/17457,URL exists but project not found in API response
17130,Project,In URL file but missing from API,https://mininghub.com/project/carajs/17130,URL exists but project not found in API response
7926,Project,In URL file but missing from API,https://mininghub.com/project/kangaroo-hills/7926,URL exists but project not found in API response
17558,Project,In URL file but missing from API,https://mininghub.com/project/yangunyah/17558,URL exists but project not found in API response
15681,Project,In URL file but missing from API,https://mininghub.com/project/burton/15681,URL exists but project not found in API response
8846,Project,In URL file but missing from API,https://mininghub.com/project/wings-point/8846,URL exists but project not found in API response
16963,Project,In URL file but missing from API,https://mininghub.com/project/monjebup/16963,URL exists but project not found in API response
2627,Project,In URL file but missing from API,https://mininghub.com/project/eagle-river/2627,URL exists but project not found in API response
7559,Project,In URL file but missing from API,https://mininghub.com/project/mount-magnet/7559,URL exists but project not found in API response
16344,Project,In URL file but missing from API,https://mininghub.com/project/dalwallinu/16344,URL exists but project not found in API response
2574,Project,In URL file but missing from API,https://mininghub.com/project/eldorado/2574,URL exists but project not found in API response
7145,Project,In URL file but missing from API,https://mininghub.com/project/granite-flat/7145,URL exists but project not found in API response
7236,Project,In URL file but missing from API,https://mininghub.com/project/phillips-find/7236,URL exists but project not found in API response
7192,Project,In URL file but missing from API,https://mininghub.com/project/mount-jackson/7192,URL exists but project not found in API response
17325,Project,In URL file but missing from API,https://mininghub.com/project/douglas/17325,URL exists but project not found in API response
15971,Project,In URL file but missing from API,https://mininghub.com/project/crowie-creek/15971,URL exists but project not found in API response
17682,Project,In URL file but missing from API,https://mininghub.com/project/forrestania/17682,URL exists but project not found in API response
7572,Project,In URL file but missing from API,https://mininghub.com/project/southern-cross/7572,URL exists but project not found in API response
6585,Project,In URL file but missing from API,https://mininghub.com/project/cosala-operations/6585,URL exists but project not found in API response
17168,Project,In URL file but missing from API,https://mininghub.com/project/kurnalpi/17168,URL exists but project not found in API response
17201,Project,In URL file but missing from API,https://mininghub.com/project/ironback-hill/17201,URL exists but project not found in API response
16565,Project,In URL file but missing from API,https://mininghub.com/project/cleve/16565,URL exists but project not found in API response
7191,Project,In URL file but missing from API,https://mininghub.com/project/cowal/7191,URL exists but project not found in API response
6655,Project,In URL file but missing from API,https://mininghub.com/project/tangrela-south/6655,URL exists but project not found in API response
17371,Project,In URL file but missing from API,https://mininghub.com/project/cadoux/17371,URL exists but project not found in API response
16869,Project,In URL file but missing from API,https://mininghub.com/project/nulla-south/16869,URL exists but project not found in API response
2720,Project,In URL file but missing from API,https://mininghub.com/project/murray-brook-west/2720,URL exists but project not found in API response
15567,Project,In URL file but missing from API,https://mininghub.com/project/barrow-creek/15567,URL exists but project not found in API response
16638,Project,In URL file but missing from API,https://mininghub.com/project/the-range/16638,URL exists but project not found in API response
17245,Project,In URL file but missing from API,https://mininghub.com/project/kounahiri-west/17245,URL exists but project not found in API response
16627,Project,In URL file but missing from API,https://mininghub.com/project/south-walker-creek/16627,URL exists but project not found in API response
8055,Project,In URL file but missing from API,https://mininghub.com/project/capricorn/8055,URL exists but project not found in API response
15946,Project,In URL file but missing from API,https://mininghub.com/project/golden-camel/15946,URL exists but project not found in API response
16912,Project,In URL file but missing from API,https://mininghub.com/project/adina-south/16912,URL exists but project not found in API response
7790,Project,In URL file but missing from API,https://mininghub.com/project/baga/7790,URL exists but project not found in API response
16280,Project,In URL file but missing from API,https://mininghub.com/project/warrego-north/16280,URL exists but project not found in API response
8362,Project,In URL file but missing from API,https://mininghub.com/project/bauxite-hills/8362,URL exists but project not found in API response
6446,Project,In URL file but missing from API,https://mininghub.com/project/goldfield-west/6446,URL exists but project not found in API response
8050,Project,In URL file but missing from API,https://mininghub.com/project/bynoe/8050,URL exists but project not found in API response
16598,Project,In URL file but missing from API,https://mininghub.com/project/nowthanna/16598,URL exists but project not found in API response
6490,Project,In URL file but missing from API,https://mininghub.com/project/mine-road/6490,URL exists but project not found in API response
15783,Project,In URL file but missing from API,https://mininghub.com/project/mckenzie-springs/15783,URL exists but project not found in API response
8951,Project,In URL file but missing from API,https://mininghub.com/project/leonora/8951,URL exists but project not found in API response
8643,Project,In URL file but missing from API,https://mininghub.com/project/princeton/8643,URL exists but project not found in API response
16334,Project,In URL file but missing from API,https://mininghub.com/project/nagambie/16334,URL exists but project not found in API response
8516,Project,In URL file but missing from API,https://mininghub.com/project/prominent-hill/8516,URL exists but project not found in API response
8632,Project,In URL file but missing from API,https://mininghub.com/project/wedding-bell/8632,URL exists but project not found in API response
15781,Project,In URL file but missing from API,https://mininghub.com/project/bakoumba/15781,URL exists but project not found in API response
6599,Project,In URL file but missing from API,https://mininghub.com/project/elizabeth-lake/6599,URL exists but project not found in API response
8561,Project,In URL file but missing from API,https://mininghub.com/project/lithium-ridge/8561,URL exists but project not found in API response
17750,Project,In URL file but missing from API,https://mininghub.com/project/karalundi/17750,URL exists but project not found in API response
8235,Project,In URL file but missing from API,https://mininghub.com/project/yellow-mountain/8235,URL exists but project not found in API response
16839,Project,In URL file but missing from API,https://mininghub.com/project/kalkaroo/16839,URL exists but project not found in API response
13010,Project,In URL file but missing from API,https://mininghub.com/project/tres-estados/13010,URL exists but project not found in API response
4974,Project,In URL file but missing from API,https://mininghub.com/project/crosby/4974,URL exists but project not found in API response
17370,Project,In URL file but missing from API,https://mininghub.com/project/danberrin-hill-south/17370,URL exists but project not found in API response
8500,Project,In URL file but missing from API,https://mininghub.com/project/el-palmar/8500,URL exists but project not found in API response
15596,Project,In URL file but missing from API,https://mininghub.com/project/eurow/15596,URL exists but project not found in API response
17932,Project,In URL file but missing from API,https://mininghub.com/project/bulong/17932,URL exists but project not found in API response
16871,Project,In URL file but missing from API,https://mininghub.com/project/syama-shear-zone/16871,URL exists but project not found in API response
16515,Project,In URL file but missing from API,https://mininghub.com/project/mount-skipper/16515,URL exists but project not found in API response
16061,Project,In URL file but missing from API,https://mininghub.com/project/allamber/16061,URL exists but project not found in API response
16306,Project,In URL file but missing from API,https://mininghub.com/project/pisolite-hills-north/16306,URL exists but project not found in API response
16266,Project,In URL file but missing from API,https://mininghub.com/project/8-mile/16266,URL exists but project not found in API response
17257,Project,In URL file but missing from API,https://mininghub.com/project/ashburton/17257,URL exists but project not found in API response
15854,Project,In URL file but missing from API,https://mininghub.com/project/graphmada/15854,URL exists but project not found in API response
17857,Project,In URL file but missing from API,https://mininghub.com/project/gold-basin/17857,URL exists but project not found in API response
7395,Project,In URL file but missing from API,https://mininghub.com/project/darlot/7395,URL exists but project not found in API response
17825,Project,In URL file but missing from API,https://mininghub.com/project/alamakono/17825,URL exists but project not found in API response
7196,Project,In URL file but missing from API,https://mininghub.com/project/hill-616/7196,URL exists but project not found in API response
8034,Project,In URL file but missing from API,https://mininghub.com/project/treuer-range/8034,URL exists but project not found in API response
6476,Project,In URL file but missing from API,https://mininghub.com/project/poison/6476,URL exists but project not found in API response
16690,Project,In URL file but missing from API,https://mininghub.com/project/amaam-north/16690,URL exists but project not found in API response
7457,Project,In URL file but missing from API,https://mininghub.com/project/tambourah/7457,URL exists but project not found in API response
16163,Project,In URL file but missing from API,https://mininghub.com/project/spargoville/16163,URL exists but project not found in API response
17911,Project,In URL file but missing from API,https://mininghub.com/project/timmins-east/17911,URL exists but project not found in API response
7485,Project,In URL file but missing from API,https://mininghub.com/project/webbs/7485,URL exists but project not found in API response
8221,Project,In URL file but missing from API,https://mininghub.com/project/pl-gold-mine/8221,URL exists but project not found in API response
17898,Project,In URL file but missing from API,https://mininghub.com/project/chocolate/17898,URL exists but project not found in API response
15609,Project,In URL file but missing from API,https://mininghub.com/project/torrens-east/15609,URL exists but project not found in API response
17765,Project,In URL file but missing from API,https://mininghub.com/project/goias/17765,URL exists but project not found in API response
17802,Project,In URL file but missing from API,https://mininghub.com/project/mummaloo/17802,URL exists but project not found in API response
15859,Project,In URL file but missing from API,https://mininghub.com/project/brockman/15859,URL exists but project not found in API response
13046,Project,In URL file but missing from API,https://mininghub.com/project/cluster-3-properties/13046,URL exists but project not found in API response
8087,Project,In URL file but missing from API,https://mininghub.com/project/cummins-range/8087,URL exists but project not found in API response
2693,Project,In URL file but missing from API,https://mininghub.com/project/midas/2693,URL exists but project not found in API response
16256,Project,In URL file but missing from API,https://mininghub.com/project/lady-julie/16256,URL exists but project not found in API response
17029,Project,In URL file but missing from API,https://mininghub.com/project/mt-feldtmann/17029,URL exists but project not found in API response
15904,Project,In URL file but missing from API,https://mininghub.com/project/erayiniaking/15904,URL exists but project not found in API response
16923,Project,In URL file but missing from API,https://mininghub.com/project/pinnacle-gold--north-queensland/16923,URL exists but project not found in API response
7496,Project,In URL file but missing from API,https://mininghub.com/project/tambourah/7496,URL exists but project not found in API response
16943,Project,In URL file but missing from API,https://mininghub.com/project/malingunde/16943,URL exists but project not found in API response
17893,Project,In URL file but missing from API,https://mininghub.com/project/cbr/17893,URL exists but project not found in API response
16309,Project,In URL file but missing from API,https://mininghub.com/project/rex/16309,URL exists but project not found in API response
17176,Project,In URL file but missing from API,https://mininghub.com/project/chicobiiroquois-falls/17176,URL exists but project not found in API response
8047,Project,In URL file but missing from API,https://mininghub.com/project/mcphillamys/8047,URL exists but project not found in API response
6497,Project,In URL file but missing from API,https://mininghub.com/project/squaw-peak/6497,URL exists but project not found in API response
17052,Project,In URL file but missing from API,https://mininghub.com/project/montviel-south/17052,URL exists but project not found in API response
16403,Project,In URL file but missing from API,https://mininghub.com/project/peterwangy/16403,URL exists but project not found in API response
7881,Project,In URL file but missing from API,https://mininghub.com/project/rich-lake/7881,URL exists but project not found in API response
16297,Project,In URL file but missing from API,https://mininghub.com/project/nepean-south/16297,URL exists but project not found in API response
8635,Project,In URL file but missing from API,https://mininghub.com/project/wiluna/8635,URL exists but project not found in API response
16535,Project,In URL file but missing from API,https://mininghub.com/project/pannawonica/16535,URL exists but project not found in API response
17380,Project,In URL file but missing from API,https://mininghub.com/project/eelya-hill/17380,URL exists but project not found in API response
17116,Project,In URL file but missing from API,https://mininghub.com/project/iffley/17116,URL exists but project not found in API response
12994,Project,In URL file but missing from API,https://mininghub.com/project/cerro-colorado/12994,URL exists but project not found in API response
7656,Project,In URL file but missing from API,https://mininghub.com/project/new-claims/7656,URL exists but project not found in API response
7569,Project,In URL file but missing from API,https://mininghub.com/project/mt-cattlin/7569,URL exists but project not found in API response
6353,Project,In URL file but missing from API,https://mininghub.com/project/ernest-giles/6353,URL exists but project not found in API response
17742,Project,In URL file but missing from API,https://mininghub.com/project/wadi-al-junah/17742,URL exists but project not found in API response
16180,Project,In URL file but missing from API,https://mininghub.com/project/livingstonia/16180,URL exists but project not found in API response
6452,Project,In URL file but missing from API,https://mininghub.com/project/corcoran-canyon/6452,URL exists but project not found in API response
16423,Project,In URL file but missing from API,https://mininghub.com/project/binti-binti/16423,URL exists but project not found in API response
7896,Project,In URL file but missing from API,https://mininghub.com/project/pongkor/7896,URL exists but project not found in API response
6572,Project,In URL file but missing from API,https://mininghub.com/project/fiedmont/6572,URL exists but project not found in API response
7741,Project,In URL file but missing from API,https://mininghub.com/project/mariposa/7741,URL exists but project not found in API response
16199,Project,In URL file but missing from API,https://mininghub.com/project/mount-clark-west/16199,URL exists but project not found in API response
8094,Project,In URL file but missing from API,https://mininghub.com/project/itambacuri/8094,URL exists but project not found in API response
17284,Project,In URL file but missing from API,https://mininghub.com/project/patridge/17284,URL exists but project not found in API response
7126,Project,In URL file but missing from API,https://mininghub.com/project/gunpowder-creek/7126,URL exists but project not found in API response
7500,Project,In URL file but missing from API,https://mininghub.com/project/mt-oxide/7500,URL exists but project not found in API response
16906,Project,In URL file but missing from API,https://mininghub.com/project/kolondieba/16906,URL exists but project not found in API response
13016,Project,In URL file but missing from API,https://mininghub.com/project/wamum/13016,URL exists but project not found in API response
17256,Project,In URL file but missing from API,https://mininghub.com/project/forrestania/17256,URL exists but project not found in API response
8866,Project,In URL file but missing from API,https://mininghub.com/project/atanni/8866,URL exists but project not found in API response
6919,Project,In URL file but missing from API,https://mininghub.com/project/mystery-nechako/6919,URL exists but project not found in API response
6810,Project,In URL file but missing from API,https://mininghub.com/project/loudens-patch/6810,URL exists but project not found in API response
7008,Project,In URL file but missing from API,https://mininghub.com/project/lamil/7008,URL exists but project not found in API response
4390,Project,In URL file but missing from API,https://mininghub.com/project/zuenoula/4390,URL exists but project not found in API response
8252,Project,In URL file but missing from API,https://mininghub.com/project/highway/8252,URL exists but project not found in API response
16156,Project,In URL file but missing from API,https://mininghub.com/project/brisk/16156,URL exists but project not found in API response
8155,Project,In URL file but missing from API,https://mininghub.com/project/big-reef/8155,URL exists but project not found in API response
8881,Project,In URL file but missing from API,https://mininghub.com/project/al-washhimajaza/8881,URL exists but project not found in API response
17186,Project,In URL file but missing from API,https://mininghub.com/project/pinjar/17186,URL exists but project not found in API response
8258,Project,In URL file but missing from API,https://mininghub.com/project/east-golden-promise/8258,URL exists but project not found in API response
8733,Project,In URL file but missing from API,https://mininghub.com/project/bir-umq/8733,URL exists but project not found in API response
17678,Project,In URL file but missing from API,https://mininghub.com/project/walker/17678,URL exists but project not found in API response
16449,Project,In URL file but missing from API,https://mininghub.com/project/pool-well/16449,URL exists but project not found in API response
17798,Project,In URL file but missing from API,https://mininghub.com/project/harris-greenstone/17798,URL exists but project not found in API response
3491,Project,In URL file but missing from API,https://mininghub.com/project/skyline/3491,URL exists but project not found in API response
8593,Project,In URL file but missing from API,https://mininghub.com/project/wee-macgregor/8593,URL exists but project not found in API response
7068,Project,In URL file but missing from API,https://mininghub.com/project/ivan-well/7068,URL exists but project not found in API response
1563,Project,In URL file but missing from API,https://mininghub.com/project/west-madsen/1563,URL exists but project not found in API response
7822,Project,In URL file but missing from API,https://mininghub.com/project/hillgrove/7822,URL exists but project not found in API response
15583,Project,In URL file but missing from API,https://mininghub.com/project/gunnawarra/15583,URL exists but project not found in API response
16143,Project,In URL file but missing from API,https://mininghub.com/project/amamoor/16143,URL exists but project not found in API response
5403,Project,In URL file but missing from API,https://mininghub.com/project/kvanefjeld/5403,URL exists but project not found in API response
8875,Project,In URL file but missing from API,https://mininghub.com/project/snegamook/8875,URL exists but project not found in API response
7534,Project,In URL file but missing from API,https://mininghub.com/project/kooline/7534,URL exists but project not found in API response
16856,Project,In URL file but missing from API,https://mininghub.com/project/bulong-taurus/16856,URL exists but project not found in API response
17573,Project,In URL file but missing from API,https://mininghub.com/project/scottsdale/17573,URL exists but project not found in API response
16830,Project,In URL file but missing from API,https://mininghub.com/project/lakeside/16830,URL exists but project not found in API response
15961,Project,In URL file but missing from API,https://mininghub.com/project/custer/15961,URL exists but project not found in API response
8193,Project,In URL file but missing from API,https://mininghub.com/project/macdonnellgeorge-creek/8193,URL exists but project not found in API response
7815,Project,In URL file but missing from API,https://mininghub.com/project/kingston/7815,URL exists but project not found in API response
16067,Project,In URL file but missing from API,https://mininghub.com/project/gullklumpan/16067,URL exists but project not found in API response
7147,Project,In URL file but missing from API,https://mininghub.com/project/yinnetharra/7147,URL exists but project not found in API response
16353,Project,In URL file but missing from API,https://mininghub.com/project/dordabis/16353,URL exists but project not found in API response
17128,Project,In URL file but missing from API,https://mininghub.com/project/daunia/17128,URL exists but project not found in API response
7624,Project,In URL file but missing from API,https://mininghub.com/project/basin-gulch/7624,URL exists but project not found in API response
5307,Project,In URL file but missing from API,https://mininghub.com/project/lemarchant/5307,URL exists but project not found in API response
8522,Project,In URL file but missing from API,https://mininghub.com/project/second-fortune/8522,URL exists but project not found in API response
8186,Project,In URL file but missing from API,https://mininghub.com/project/double-mer/8186,URL exists but project not found in API response
15870,Project,In URL file but missing from API,https://mininghub.com/project/wiltshire/15870,URL exists but project not found in API response
17383,Project,In URL file but missing from API,https://mininghub.com/project/weelarrana/17383,URL exists but project not found in API response
7897,Project,In URL file but missing from API,https://mininghub.com/project/duketon/7897,URL exists but project not found in API response
3447,Project,In URL file but missing from API,https://mininghub.com/project/huitoto-/3447,URL exists but project not found in API response
10498,Project,In URL file but missing from API,https://mininghub.com/project/block-2712a/10498,URL exists but project not found in API response
17812,Project,In URL file but missing from API,https://mininghub.com/project/goongarrie/17812,URL exists but project not found in API response
16781,Project,In URL file but missing from API,https://mininghub.com/project/yarrabee/16781,URL exists but project not found in API response
8013,Project,In URL file but missing from API,https://mininghub.com/project/ernest-henry/8013,URL exists but project not found in API response
7021,Project,In URL file but missing from API,https://mininghub.com/project/great-white/7021,URL exists but project not found in API response
17277,Project,In URL file but missing from API,https://mininghub.com/project/yandi/17277,URL exists but project not found in API response
8619,Project,In URL file but missing from API,https://mininghub.com/project/spartan/8619,URL exists but project not found in API response
17510,Project,In URL file but missing from API,https://mininghub.com/project/mukinbudin/17510,URL exists but project not found in API response
8341,Project,In URL file but missing from API,https://mininghub.com/project/mt-dimer/8341,URL exists but project not found in API response
8838,Project,In URL file but missing from API,https://mininghub.com/project/montezuma/8838,URL exists but project not found in API response
8451,Project,In URL file but missing from API,https://mininghub.com/project/toliara/8451,URL exists but project not found in API response
2532,Project,In URL file but missing from API,https://mininghub.com/project/mt-wilson/2532,URL exists but project not found in API response
7447,Project,In URL file but missing from API,https://mininghub.com/project/victory-bore/7447,URL exists but project not found in API response
4068,Project,In URL file but missing from API,https://mininghub.com/project/tule-canyon/4068,URL exists but project not found in API response
16837,Project,In URL file but missing from API,https://mininghub.com/project/yeoval--goodrich/16837,URL exists but project not found in API response
17826,Project,In URL file but missing from API,https://mininghub.com/project/sabere/17826,URL exists but project not found in API response
17697,Project,In URL file but missing from API,https://mininghub.com/project/acucu/17697,URL exists but project not found in API response
6579,Project,In URL file but missing from API,https://mininghub.com/project/yumpag-mine/6579,URL exists but project not found in API response
8790,Project,In URL file but missing from API,https://mininghub.com/project/moma-titanium-minerals-mine/8790,URL exists but project not found in API response
8407,Project,In URL file but missing from API,https://mininghub.com/project/triumph/8407,URL exists but project not found in API response
15639,Project,In URL file but missing from API,https://mininghub.com/project/darlot-east/15639,URL exists but project not found in API response
17684,Project,In URL file but missing from API,https://mininghub.com/project/yambah/17684,URL exists but project not found in API response
16686,Project,In URL file but missing from API,https://mininghub.com/project/vanadium-king/16686,URL exists but project not found in API response
16824,Project,In URL file but missing from API,https://mininghub.com/project/fortune/16824,URL exists but project not found in API response
8883,Project,In URL file but missing from API,https://mininghub.com/project/corsair/8883,URL exists but project not found in API response
16900,Project,In URL file but missing from API,https://mininghub.com/project/big-rock/16900,URL exists but project not found in API response
15560,Project,In URL file but missing from API,https://mininghub.com/project/salt-wells/15560,URL exists but project not found in API response
17921,Project,In URL file but missing from API,https://mininghub.com/project/georgetown/17921,URL exists but project not found in API response
16593,Project,In URL file but missing from API,https://mininghub.com/project/lake-lewis/16593,URL exists but project not found in API response
7129,Project,In URL file but missing from API,https://mininghub.com/project/mt-isa-east/7129,URL exists but project not found in API response
7671,Project,In URL file but missing from API,https://mininghub.com/project/roland-target/7671,URL exists but project not found in API response
17241,Project,In URL file but missing from API,https://mininghub.com/project/agboville/17241,URL exists but project not found in API response
5271,Project,In URL file but missing from API,https://mininghub.com/project/danny-boy/5271,URL exists but project not found in API response
16137,Project,In URL file but missing from API,https://mininghub.com/project/walebing/16137,URL exists but project not found in API response
13088,Project,In URL file but missing from API,https://mininghub.com/project/sao-jose/13088,URL exists but project not found in API response
13075,Project,In URL file but missing from API,https://mininghub.com/project/rossing-northeast/13075,URL exists but project not found in API response
13068,Project,In URL file but missing from API,https://mininghub.com/project/borneo-bara-prima-bbp/13068,URL exists but project not found in API response
17016,Project,In URL file but missing from API,https://mininghub.com/project/higginsville/17016,URL exists but project not found in API response
7166,Project,In URL file but missing from API,https://mininghub.com/project/yalgoo-west/7166,URL exists but project not found in API response
2509,Project,In URL file but missing from API,https://mininghub.com/project/max/2509,URL exists but project not found in API response
17065,Project,In URL file but missing from API,https://mininghub.com/project/central-tanami-jv/17065,URL exists but project not found in API response
17038,Project,In URL file but missing from API,https://mininghub.com/project/lake-cowan/17038,URL exists but project not found in API response
2936,Project,In URL file but missing from API,https://mininghub.com/project/passendro/2936,URL exists but project not found in API response
7665,Project,In URL file but missing from API,https://mininghub.com/project/webb/7665,URL exists but project not found in API response
17409,Project,In URL file but missing from API,https://mininghub.com/project/deepdale/17409,URL exists but project not found in API response
16829,Project,In URL file but missing from API,https://mininghub.com/project/lake-mason/16829,URL exists but project not found in API response
8579,Project,In URL file but missing from API,https://mininghub.com/project/al-baitha-bauxite-mine/8579,URL exists but project not found in API response
17452,Project,In URL file but missing from API,https://mininghub.com/project/pacho/17452,URL exists but project not found in API response
17536,Project,In URL file but missing from API,https://mininghub.com/project/crown/17536,URL exists but project not found in API response
17791,Project,In URL file but missing from API,https://mininghub.com/project/myrtleford/17791,URL exists but project not found in API response
16784,Project,In URL file but missing from API,https://mininghub.com/project/gloucester/16784,URL exists but project not found in API response
15980,Project,In URL file but missing from API,https://mininghub.com/project/dunlevy/15980,URL exists but project not found in API response
17516,Project,In URL file but missing from API,https://mininghub.com/project/mrt-jv/17516,URL exists but project not found in API response
2448,Project,In URL file but missing from API,https://mininghub.com/project/gnawed-mountain/2448,URL exists but project not found in API response
4876,Project,In URL file but missing from API,https://mininghub.com/project/razorback/4876,URL exists but project not found in API response
7234,Project,In URL file but missing from API,https://mininghub.com/project/north-barkly/7234,URL exists but project not found in API response
